Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,callsign,number,aircraft_uid,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0368354928811383,34193.8095534016,108052.43818874907,EY1534,2026-01-14,False,,False,0.0,196523.83,549.82,0.5145954690575182,93.70843297461298,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,36480.61232396768,115278.73494373786,0.0204894660209695,37228.08059060378,117640.73466630797,EY6963,2026-09-05,False,,False,0.0,217390.08,541.15,0.5451149507844497,96.5285577238651,Distance_km,1.0,0.0,0.0,2415.4452915944203,0.0,PASS,368.0,294.40000000000003,888883.8673067467,711107.0938453975,85332.8512614477,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0330059840996038,34067.51613958819,107653.35100109868,EY1023,2026-12-14,False,,False,0.0,196523.83,547.79,0.5339851821280547,94.94071263349184,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.034506641357179,13342.720253820497,42162.99600207277,EY2468,2027-04-28,False,,False,0.0,76857.93,548.58,0.5424049017142052,95.66376125894436,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,
EHAM,OMDB,B77W,GE90-115B,5168.63641597926,80338.85215049174,253870.772795554,0.039323580367449,83498.0634596602,263853.88053252624,EY4912,2026-11-10,False,,False,0.0,465177.28,567.21,0.5244285321129162,96.77563225283748,Distance_km,1.0,0.0,0.0,5168.63641597926,0.0,PASS,368.0,294.40000000000003,1902058.201080368,1521646.5608642944,182597.5873037153,0.12,,,,,,,,,,,,,,,
ESSA,OMDB,B77W,GE90-115B,4785.109322222877,72269.78757055107,228372.5287229413,0.0307737397429578,74493.79920452606,235400.4054863024,EY3029,2025-07-23,False,,False,0.0,430659.84,546.6,0.5497292051955075,97.63587038680424,Distance_km,1.0,0.0,0.0,4785.109322222877,0.0,PASS,368.0,294.40000000000003,1760920.2305780188,1408736.1844624153,169048.34213548983,0.12,,,,,,,,,,,,,,,
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0254216435544579,39442.42131010141,124638.05133992046,EY2059,2026-10-03,False,,False,0.0,229212.7,543.77,0.532831897958956,97.10943512042417,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0364857666780168,34182.275928957344,108015.9919355052,EY6384,2026-08-22,False,,False,0.0,196523.83,549.63,0.5063921315471976,93.2889932974871,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0289941223070328,45584.31239817396,144046.4271782297,EY4377,2025-11-10,False,,False,0.0,263985.52,545.66,0.5269592673460802,95.88310388013666,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.0250878254522449,13606.82810966989,42997.576826556855,EY1475,2025-10-20,False,,False,0.0,76857.93,559.44,0.5251157740949521,95.91438743405485,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.0263274706407252,8884.339505755019,28074.51283818586,EY6927,2025-04-04,False,,False,0.0,51584.21,544.25,0.5212320211106226,94.800431563776,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0241511659796235,33775.49299174701,106730.55785392056,EY5220,2026-03-04,False,,False,0.0,196523.83,543.09,0.5254132475557904,96.59435330190152,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0238405030115446,33765.24763417706,106698.18252399952,EY3612,2027-04-12,False,,False,0.0,196523.83,542.93,0.5306521207885874,96.56745039684364,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
HAAB,OMDB,B77W,GE90-115B,2518.957689053289,39153.49292679065,123725.03764865846,0.0223356138248576,40028.01022469774,126488.51231004488,EY3474,2027-06-06,False,,False,0.0,226706.19,557.94,0.5507938205690135,97.49037762798012,Distance_km,1.0,0.0,0.0,2518.957689053289,0.0,PASS,368.0,294.40000000000003,926976.4295716104,741581.1436572884,88989.7372388746,0.12,,,,,,,,,,,,,,,
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0270272625421198,107121.29930913066,338503.3058168529,EY5278,2026-12-27,False,,False,0.0,621543.39,544.62,0.5175606754261124,94.71075665694724,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,294.40000000000003,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29939.36140635439,94608.38204407987,0.0208313332555531,30563.038221268605,96579.2007792088,EY7931,2026-05-09,False,,False,0.0,173354.61,557.12,0.5350432845297972,97.13974756929848,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0377367383615105,39916.11636121217,126134.92770143044,EY9495,2026-02-26,False,,False,0.0,229212.7,550.3,0.5230599045307434,92.98252161383525,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0291005099780717,107337.54377237768,339186.6383207135,EY6913,2026-10-17,False,,False,0.0,621543.39,545.72,0.5089997759622926,93.8018577827402,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,294.40000000000003,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,41892.25472058189,132379.5249170388,0.0326176991302149,43258.68368094416,136697.44043178356,EY7812,2026-11-19,False,,False,0.0,242564.15,563.55,0.5417079703537692,97.09318699868834,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0229162644622248,13880.59460736918,43862.67895928661,EY8359,2025-10-04,True,,False,50.61600844733496,78570.74,558.26,0.5232080855482427,94.886243338527,Distance_km,0.942,31.99,0.0,822.3922403295952,31.99,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
HUEN,OMDB,B77W,GE90-115B,3731.34054879004,56354.655798996486,178080.7123248289,0.0252026933484252,57774.94490785465,182568.8259088207,EY3419,2025-09-30,False,,False,0.0,335820.65,543.65,0.5222524708291582,94.72252676421871,Distance_km,1.0,0.0,0.0,3731.34054879004,0.0,PASS,368.0,294.40000000000003,1373133.3219547346,1098506.657563788,131820.7989076545,0.12,,,,,,,,,,,,,,,
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.0301028834587768,13673.39707143158,43207.9347457238,EY6097,2027-05-01,False,,False,0.0,76857.93,562.18,0.5197695631843423,94.62127730486864,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,
FACT,OMDB,B77W,GE90-115B,7643.572180626361,118808.08900051234,375433.561241619,0.0258515265266878,121879.45946489416,385139.0919090656,EY8711,2025-03-16,False,,False,0.0,687921.5,559.86,0.5280634508152261,94.08812791110334,Distance_km,1.0,0.0,0.0,7643.572180626361,0.0,PASS,368.0,294.40000000000003,2812834.562470501,2250267.649976401,270032.1179971681,0.1199999999999999,,,,,,,,,,,,,,,
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0373651080845968,47295.39706722814,149453.45473244094,EY9659,2026-05-28,False,,False,0.0,263985.52,566.14,0.5468228430761062,96.8063725113081,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0251499974014166,29822.580689759663,94239.35497964054,EY6341,2026-02-14,False,,False,0.0,173354.61,543.62,0.5056444956153427,92.3953461025504,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0336207926718868,47469.06513483544,150002.24582608,EY3441,2025-04-01,False,,False,0.0,273669.9,548.11,0.526289888553107,93.44927773013372,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.029139021463562,13965.035113671169,44129.510959200896,EY8816,2026-06-15,False,,True,42.64901210602477,78570.74,561.65,0.5158466178652291,92.3535597624644,Distance_km,0.9511,26.95,0.0,830.3592366709054,26.95,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,89387.91075443543,282465.797984016,0.0306890898400551,92131.14437819312,291134.4162350903,EY4083,2026-10-02,False,,False,0.0,532667.72,546.56,0.5052177830925788,92.72396002216595,Distance_km,1.0,0.0,0.0,5918.530265880704,0.0,PASS,368.0,294.40000000000003,2178019.137844099,1742415.3102752797,209089.8372330336,0.12,,,,,,,,,,,,,,,
KBOS,OMDB,B77W,GE90-115B,10702.117556465317,161634.7109916225,510765.6867335271,0.0269172106004498,165985.46654772686,524514.0742908169,EY1366,2027-02-22,False,,False,0.0,963190.58,544.56,0.5280267262299131,95.91051074341276,Distance_km,1.0,0.0,0.0,10702.117556465317,0.0,PASS,368.0,294.40000000000003,3938379.260779237,3150703.408623389,378084.4090348067,0.12,,,,,,,,,,,,,,,
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18121.610644279703,57264.28963592387,0.0270711338495814,18612.183191601,58814.49888545916,EY3792,2026-04-25,False,,False,0.0,107987.72,544.64,0.5167249955612768,94.51344393783756,Distance_km,1.0,0.0,0.0,1199.8636074996691,0.0,PASS,368.0,294.40000000000003,441549.8075598782,353239.84604790265,42388.78152574832,0.12,,,,,,,,,,,,,,,
VOCI,OMDB,B77W,GE90-115B,2782.576621065114,42025.41838892413,132800.32210900026,0.0395445012333438,43687.29259823674,138051.8446104281,EY7978,2027-02-27,False,High,False,0.0,250431.9,551.26,0.529322671995246,96.67573827456292,Distance_km,1.0,0.0,0.0,2782.576621065114,0.0,PASS,368.0,294.40000000000003,1023988.196551962,819190.5572415696,98302.86686898836,0.12,,,,,,,,,,,,,,,
OPIS,OMDB,B77W,GE90-115B,1925.5193500604628,29081.23200980729,91896.69315099104,0.027504824788504,29881.10620087087,94424.29559475197,EY3086,2026-11-03,False,,False,0.0,173296.74,544.87,0.5135395059745363,93.89476927629887,Distance_km,1.0,0.0,0.0,1925.5193500604628,0.0,PASS,368.0,294.40000000000003,708591.1208222503,566872.8966578003,68024.74759893604,0.12,,,,,,,,,,,,,,,
HAAB,OMDB,B77W,GE90-115B,2518.957689053289,38043.96615175353,120218.93303954117,0.032770734028957,39290.694847919294,124158.59571942498,EY5336,2025-11-03,False,,False,0.0,226706.19,547.66,0.5240930113460668,92.55952982042744,Distance_km,1.0,0.0,0.0,2518.957689053289,0.0,PASS,368.0,294.40000000000003,926976.4295716104,741581.1436572884,88989.7372388746,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.025783890279039,34815.94861299534,110018.39761706527,EY2448,2026-10-21,False,,False,0.0,196523.83,559.82,0.5220994489786788,96.50956173432964,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0260858752819474,50956.656821346005,161023.0355554534,EY2895,2025-12-04,False,,False,0.0,295933.97,544.12,0.5128844590013922,93.2408671520677,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0364857666780168,34182.275928957344,108015.9919355052,EY6384,2026-08-22,False,,False,0.0,196523.83,549.63,0.5176702484557895,94.41877981105782,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0263579214237296,50970.16695945463,161065.72759187664,EY4251,2027-05-10,False,,False,0.0,295933.97,544.26,0.5250530174404109,93.52087716587955,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0380301512303864,42253.13902224888,133519.91931030646,EY6320,2026-12-20,False,,False,0.0,242564.15,550.45,0.513447652083529,93.26676799193147,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0290853129387039,7570.012479935325,23921.239436595628,EY2300,2026-02-20,False,,False,0.0,43835.18,545.71,0.5260782598149703,92.98022445114844,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,294.40000000000003,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8908.896599329497,28152.113253881213,0.0267595790943908,9147.294922523004,28905.45195517269,EY3588,2025-06-24,False,,False,0.0,51584.21,560.35,0.5225625559042922,96.56496563821874,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,
FALE,OMDB,B77W,GE90-115B,6626.559339765713,100081.31550608978,316256.95699924376,0.0326437724982672,103348.3472007979,326580.7771545214,EY9842,2025-08-22,False,,False,0.0,596390.34,547.6,0.546775611325378,96.41035912337676,Distance_km,1.0,0.0,0.0,6626.559339765713,0.0,PASS,368.0,294.40000000000003,2438573.8370337826,1950859.069627026,234103.08835524312,0.12,,,,,,,,,,,,,,,
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.0316944536918709,8930.798458586365,28221.32312913292,EY9259,2026-10-10,False,,False,0.0,51584.21,547.09,0.5229160708978358,93.42290257364157,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,17946.58403083993,56711.20553745418,0.0245540726125047,18387.2457582796,58103.69659616352,EY5754,2026-12-02,False,,False,0.0,106944.73,543.31,0.5133150364020346,94.19022173352712,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,294.40000000000003,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0261639215909166,29852.076701105623,94332.56237549376,EY9191,2026-10-26,False,,False,0.0,173354.61,544.16,0.5012325401798537,92.62867010959968,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0331621388179387,30055.661443305653,94975.89016084588,EY3273,2026-05-06,False,,False,0.0,173354.61,547.87,0.5222582378681087,93.7863600537558,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0248547870923518,33798.697720454285,106803.88479663555,EY5641,2025-10-19,False,,False,0.0,196523.83,543.47,0.5229264951372725,95.50869994182462,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,30856.947375599582,97507.9537068947,0.0200361366649845,31475.20139028133,99461.63639328902,EY3554,2026-04-11,False,,False,0.0,178667.61,556.69,0.5474606879612943,97.18894366409232,Distance_km,1.0,0.0,0.0,1985.19567584466,0.0,PASS,368.0,294.40000000000003,730552.0087108349,584441.6069686679,70132.99283624016,0.12,,,,,,,,,,,,,,,
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,18469.98412596258,58365.14983804176,0.0373648494033224,19160.112301310928,60545.95487214254,EY6890,2025-06-14,False,,False,0.0,106944.73,566.14,0.5163176641980698,92.5930737414772,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,294.40000000000003,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0385705511973553,47350.355451904434,149627.12322801803,EY3384,2026-11-19,False,,False,0.0,263985.52,566.8,0.5328378254527998,94.4192455208035,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0203424161306619,13845.66843939974,43752.31226850318,EY2736,2026-04-09,False,,False,0.0,78570.74,556.85,0.5317677351220781,97.54338331782384,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0356814263122924,34155.74957885597,107932.16866918486,EY6915,2025-11-24,False,,False,0.0,196523.83,549.21,0.5289835737459492,93.4602714531102,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
WMKK,OMDB,B77W,GE90-115B,5549.191601611598,83809.76718217536,264838.86429567414,0.0333631558437201,86605.92550590019,273674.7245986446,EY5309,2026-06-18,False,,False,0.0,499427.24,547.98,0.532323262216439,94.3124803058004,Distance_km,1.0,0.0,0.0,5549.191601611598,0.0,PASS,368.0,294.40000000000003,2042102.5093930685,1633682.007514455,196041.8409017345,0.1199999999999999,,,,,,,,,,,,,,,
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0268952881689978,75114.48771693507,237361.7811855148,EY6314,2026-10-05,False,,False,0.0,435888.23,544.55,0.5083690983628821,92.36069946803508,Distance_km,1.0,0.0,0.0,4843.202576645297,0.0,PASS,368.0,294.40000000000003,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,47071.099325832765,148744.67386963154,0.0381702771710566,48867.81623384613,154422.2992989538,EY9085,2026-11-22,False,,False,0.0,272550.64,566.58,0.5147974799759686,94.86812030492334,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0272225782809909,47175.22695179834,149073.71716768277,EY5808,2027-03-22,True,,False,69.02833630085188,273669.9,544.72,0.5149938130597664,93.84502667168246,Distance_km,0.9773,43.63,0.0,2971.7483556689344,43.63,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
