Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km_x,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,Anomaly_Score,Deviation_km_y
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,37544.54493240644,118640.76198640437,0.0270563137651916,38560.36192026896,121850.74366804992,EY4393,2026-02-17 20:00:00,False,,False,0.0,217390.08,560.52,0.5076754743381461,92.85298671908636,Distance_km,1.0,0.0,0,2415.4452915944203,0.0,PASS,368,294.40000000000003,888883.8673067467,711107.0938453975,85332.8512614477,0.12,0.0472903857176938,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0276872898229828,45526.41988070121,143863.48682301582,EY1565,2026-02-25 17:00:00,False,,False,0.0,263985.52,544.97,0.5200773655920612,94.36504133526306,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0033669987269256,0.0
OLBA,OMDB,B77W,GE90-115B,2140.680300053112,32330.82049407273,102165.39276126985,0.0245638334762237,33124.98938483882,104674.96645609068,EY9379,2025-12-06 05:00:00,False,,False,0.0,192661.23,543.31,0.5066820320209021,92.84973402870708,Distance_km,1.0,0.0,0,2140.680300053112,0.0,PASS,368,294.40000000000003,787770.3504195453,630216.2803356363,75625.95364027636,0.12,0.0187326377814685,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0312564414471545,39666.85440861227,125347.25993121478,EY8278,2026-01-17 14:00:00,False,,False,0.0,229212.7,546.86,0.5096385014418531,93.64093617624516,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.0081160609880382,0.0
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,51725.52598144457,163452.66210136484,0.0375061745653036,53665.55258838677,169583.14617930222,EY3846,2025-07-11 03:00:00,False,,False,0.0,299500.66,566.22,0.5428975351626777,97.267060418026,Distance_km,1.0,0.0,0,3327.785125963358,0.0,PASS,368,294.40000000000003,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,0.0177490695397275,0.0
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0379866226508322,42251.36718631409,133514.32030875253,EY6813,2025-07-11 02:00:00,False,,False,0.0,242564.15,550.43,0.5396180652288052,95.95582578333152,Distance_km,1.0,0.0,0,2695.157168672011,0.0,PASS,368,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,0.0025867426838469,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0273976566415499,33882.55904433972,107068.88658011353,EY6192,2026-06-11 23:00:00,False,,False,0.0,196523.83,544.81,0.5367704823172704,97.66913260183384,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0046465060791888,0.0
HKJK,OMDB,B77W,GE90-115B,3559.243502013245,53755.46397817086,169867.26617101993,0.0381633342665882,55806.951718625336,176349.96743085608,EY4428,2026-02-04 01:00:00,False,,False,0.0,320331.92,550.52,0.530187170695177,93.9853733362822,Distance_km,1.0,0.0,0,3559.243502013245,0.0,PASS,368,294.40000000000003,1309801.608740874,1047841.2869926994,125740.95443912392,0.12,0.0052586383068515,0.0
HAAB,OMDB,B77W,GE90-115B,2518.957689053289,38043.96615175353,120218.93303954117,0.0308958126470458,39219.36540232866,123933.19467135856,EY5115,2027-03-19 08:00:00,False,,False,0.0,226706.19,546.67,0.5217331902215125,94.71835849823567,Distance_km,1.0,0.0,0,2518.957689053289,0.0,PASS,368,294.40000000000003,926976.4295716104,741581.1436572884,88989.7372388746,0.12,0.0106348299754273,0.0
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0280125113801236,51052.33588373189,161325.38139259277,EY1724,2025-05-30 03:00:00,False,,False,0.0,295933.97,545.14,0.5217329094877963,95.47742810333828,Distance_km,1.0,0.0,0,3288.155168291381,0.0,PASS,368,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,0.0066965391501428,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0380631814151959,39928.67285886184,126174.60623400344,EY9366,2025-12-30 16:00:00,False,,False,0.0,229212.7,550.47,0.5475171836775411,97.98400916892705,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.005093598844324,0.0
KORD,OMDB,B77W,GE90-115B,11640.526901886276,180934.8722679076,571754.196366588,0.0290738286941854,186195.34174902903,588377.2799269318,EY1082,2027-04-06 09:00:00,False,,False,0.0,1047647.42,561.62,0.5309566314876732,97.78808616844128,Distance_km,1.0,0.0,0,11640.526901886276,0.0,PASS,368,294.40000000000003,4283713.89989415,3426971.11991532,411236.5343898384,0.12,0.0191708922348813,0.0
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,51725.52598144457,163452.66210136484,0.0223321730678323,52880.66937968684,167102.91523981042,EY7219,2025-12-03 12:00:00,False,,False,0.0,299500.66,557.94,0.5415316858059158,95.51844552850274,Distance_km,1.0,0.0,0,3327.785125963358,0.0,PASS,368,294.40000000000003,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,0.0153242553317247,0.0
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0334109447161896,42065.113679453694,132925.7592270737,EY2081,2026-02-18 15:00:00,False,,False,0.0,242564.15,548.0,0.5021796760761772,92.14577409324676,Distance_km,1.0,0.0,0,2695.157168672011,0.0,PASS,368,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,0.0082925059396749,0.0
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,84628.61220340214,267426.4145627508,0.0398052868471979,87997.27838763883,278071.3997049387,EY1856,2026-06-05 19:00:00,False,,False,0.0,504306.79,551.39,0.5119538253525904,93.9797583182789,Distance_km,1.0,0.0,0,5603.408765882395,0.0,PASS,368,294.40000000000003,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,0.0093596925027995,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0301304655531752,13582.367983449833,42920.28282770147,EY9884,2027-01-27 21:00:00,False,,False,0.0,78570.74,546.26,0.5128899101394679,94.04407408367416,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.1730659760565997,0.0
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8908.896599329497,28152.113253881213,0.0323585899181045,9197.175931009995,29063.075941991592,EY6562,2027-02-06 14:00:00,False,,False,0.0,51584.21,563.41,0.5469734315895727,96.91832362686236,Distance_km,1.0,0.0,0,573.1578950522307,0.0,PASS,368,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,0.0513212868656317,0.0
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,17946.58403083993,56711.20553745418,0.0269662794308414,18430.53663064464,58240.49575283706,EY1374,2026-07-27 23:00:00,False,,False,0.0,106944.73,544.58,0.5158950798057882,94.5146418945695,Distance_km,1.0,0.0,0,1188.274788606433,0.0,PASS,368,294.40000000000003,437285.1222071674,349828.09776573395,41979.37173188807,0.12,0.0551172892905996,0.0
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,91994.8492621363,290703.7236683507,0.0241814056768937,94219.41403232871,297733.3483421588,EY1464,2026-08-31 22:00:00,False,,False,0.0,532667.72,558.95,0.5351862358777318,95.38732322648104,Distance_km,1.0,0.0,0,5918.530265880704,0.0,PASS,368,294.40000000000003,2178019.137844099,1742415.3102752797,209089.83723303356,0.12,0.0172901301477414,0.0
EDDH,OMDB,B77W,GE90-115B,4884.212668813798,75917.90327102104,239900.5743364265,0.0262737181124364,77912.54886125107,246203.6544015534,EY4140,2026-03-29 02:00:00,False,,False,0.0,439579.14,560.09,0.5209073441418072,93.15927874682184,Distance_km,1.0,0.0,0,4884.212668813798,0.0,PASS,368,294.40000000000003,1797390.2621234776,1437912.2096987823,172549.46516385386,0.12,0.0196832655198915,0.0
VECC,OMDB,B77W,GE90-115B,3365.806645906652,50833.9757617544,160635.3634071439,0.0290065451484104,52308.49377476094,165294.84032824458,EY8550,2025-09-17 19:00:00,False,,False,0.0,302922.6,545.67,0.5040611239201793,92.15493883551564,Distance_km,1.0,0.0,0,3365.806645906652,0.0,PASS,368,294.40000000000003,1238616.845693648,990893.4765549186,118907.21718659022,0.12,0.0104892319585559,0.0
FVHA,OMDB,B77W,GE90-115B,5473.567897214555,85078.56359764554,268848.2609685599,0.0254527553256865,87244.04746035727,275691.189974729,EY4543,2026-04-30 05:00:00,False,,False,0.0,492621.11,559.64,0.510421028274133,92.73034187712555,Distance_km,1.0,0.0,0,5473.567897214555,0.0,PASS,368,294.40000000000003,2014272.986174956,1611418.3889399653,193370.20667279584,0.1199999999999999,0.0193491038840158,0.0
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0237014404248458,41669.88716876613,131676.84345330097,EY5513,2026-05-12 03:00:00,False,High,True,233.6351499679067,242564.15,542.85,0.5222232394050847,96.14613507900616,Distance_km,0.9133,147.66,0,2461.522018704104,147.66,PASS,368,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,0.0161285024838267,233.6351499679067
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0241051028626924,33773.973875688,106725.7574471741,EY6082,2026-12-18 12:00:00,False,,False,0.0,196523.83,543.07,0.5405089035005486,95.74079188758998,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0089647881234244,0.0
RJAA,OMDB,B77W,GE90-115B,7979.177167162797,120509.98211902248,380811.5434961111,0.0250367453483349,123527.15985326884,390345.8251363295,EY4094,2026-07-27 16:00:00,False,,False,0.0,718125.95,543.56,0.5252106985841529,95.74383855212132,Distance_km,1.0,0.0,0,7979.177167162797,0.0,PASS,368,294.40000000000003,2936337.197515909,2349069.758012728,281888.37096152734,0.12,0.0087555851595872,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0317960634527948,14001.090188742915,44243.44499642762,EY5143,2026-11-18 16:00:00,False,,False,0.0,78570.74,563.1,0.5047564076889092,92.4614738090278,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.1742459673303038,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0335107468375443,34084.16271568372,107705.95418156056,EY7783,2025-10-14 05:00:00,False,,False,0.0,196523.83,548.06,0.5253331456124666,95.94054439421852,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0003789879236446,0.0
LIPZ,OMDB,B77W,GE90-115B,4430.408518368199,66912.7204651807,211444.19666997105,0.0232411404800713,68467.84840141571,216358.4009484737,EY9957,2026-05-23 06:00:00,False,,False,0.0,398736.77,542.61,0.5079862894516936,93.75804456759526,Distance_km,1.0,0.0,0,4430.408518368199,0.0,PASS,368,294.40000000000003,1630390.334759497,1304312.267807598,156517.47213691176,0.12,0.0115088507800504,0.0
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0306929542060405,110638.91094907878,349618.95859908895,EY8911,2026-01-05 05:00:00,False,,False,0.0,621543.39,562.5,0.5486128150768298,97.80474683479513,Distance_km,1.0,0.0,0,6906.037713866663,0.0,PASS,368,294.40000000000003,2541421.878702932,2033137.5029623455,243976.5003554815,0.12,0.0179622942195484,0.0
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0206237428496423,74655.74190391561,235912.1444163733,EY3178,2026-12-14 20:00:00,False,,False,0.0,435888.23,541.22,0.5275821310434133,96.33606496131809,Distance_km,1.0,0.0,0,4843.202576645297,0.0,PASS,368,294.40000000000003,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,0.0103296370759349,0.0
OEMA,OMDB,B77W,GE90-115B,1580.358558779309,24564.349739520272,77623.34517688406,0.0383311734664374,25505.930090476064,80598.73908590437,EY5889,2025-03-06 07:00:00,False,,False,0.0,142232.27,566.67,0.5261871126917387,93.1143404536358,Distance_km,1.0,0.0,0,1580.358558779309,0.0,PASS,368,294.40000000000003,581571.9496307857,465257.5597046287,55830.90716455544,0.12,0.0751716361151356,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0367095110364023,41039.578928865325,129685.06941521444,EY5352,2025-04-01 22:00:00,False,,False,0.0,229212.7,565.78,0.5048742249282805,92.5043844252432,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.026719951694053,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0366281548864425,13370.082824928324,42249.46172677351,EY8821,2025-07-29 16:00:00,True,Low,False,57.00957847479413,76857.93,549.71,0.5399492622381936,96.78271700682372,Distance_km,0.9332,36.03,0,796.96744028069,36.03,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.1371599576936445,57.00957847479413
VVTS,OMDB,B77W,GE90-115B,5618.742223034879,84860.19430874419,268158.21401563165,0.0224812591147245,86767.95832552495,274186.74830865883,EY8347,2027-05-31 08:00:00,False,,False,0.0,505686.8,542.21,0.5249990257295392,93.12375596423468,Distance_km,1.0,0.0,0,5618.742223034879,0.0,PASS,368,294.40000000000003,2067697.1380768355,1654157.710461469,198498.92525537623,0.12,0.0102440506649841,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0284326427871221,34905.84945086566,110302.48426473548,EY3793,2026-01-24 20:00:00,False,,False,0.0,196523.83,561.27,0.5192194998074106,95.1415962609927,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0248054381592041,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0351440286994003,40977.60714675357,129489.2385837413,EY8577,2025-12-13 13:00:00,False,,False,0.0,229212.7,564.93,0.521452763194808,96.22869620426168,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.0246524189473619,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0389535715290368,46025.51476736894,145440.62666488587,EY1439,2026-01-01 23:00:00,False,,False,0.0,263985.52,550.94,0.5104890417033213,92.78544955816773,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0045704747384357,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0201860379943124,34625.95290402084,109418.01117670588,EY1867,2026-09-07 17:00:00,False,,False,0.0,196523.83,556.77,0.5210392181972703,92.04755301486796,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0195306361468653,0.0
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,36480.61232396768,115278.73494373786,0.035791368667566,37786.30336887336,119404.7186456398,EY7066,2026-04-22 16:00:00,False,,False,0.0,217390.08,549.26,0.5333261987807988,97.07100842512884,Distance_km,1.0,0.0,0,2415.4452915944203,0.0,PASS,368,294.40000000000003,888883.8673067467,711107.0938453975,85332.8512614477,0.12,0.0262632252410932,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0394272361825731,46046.49805295892,145506.93384735018,EY7977,2025-11-17 02:00:00,False,,False,0.0,263985.52,551.19,0.5149359693923128,93.73180989043354,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0041126942326859,0.0
KEWR,OMDB,B77W,GE90-115B,11020.663855060637,171300.01276830724,541308.0403478509,0.0339571894011421,177116.8797462987,559689.3399983039,EY6460,2025-10-14 21:00:00,False,,False,0.0,991859.75,564.28,0.5245682911906496,92.63845556783282,Distance_km,1.0,0.0,0,11020.663855060637,0.0,PASS,368,294.40000000000003,4055604.298662314,3244483.438929852,389338.01267158217,0.12,0.0204772570768252,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0337679534666908,34092.64513604191,107732.75862989244,EY1944,2025-07-23 03:00:00,False,,False,0.0,196523.83,548.19,0.5028263507513365,92.19151618591012,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0001300886358596,0.0
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0322921229048046,75509.2509232167,238609.2329173648,EY6269,2025-06-02 10:00:00,False,,False,0.0,435888.23,547.41,0.519496223413561,94.71979939442838,Distance_km,1.0,0.0,0,4843.202576645297,0.0,PASS,368,294.40000000000003,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,0.0085633011038714,0.0
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,75280.46169722077,237886.25896321767,0.0302767175474928,77559.70697287239,245088.6740342768,EY7096,2026-10-22 06:00:00,False,Low,False,0.0,435888.23,562.27,0.5087191742611948,93.50851146173213,Distance_km,1.0,0.0,0,4843.202576645297,0.0,PASS,368,294.40000000000003,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,0.019064983531729,0.0
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0280939240550932,51056.37893494161,161338.1574344155,EY5989,2025-10-08 02:00:00,True,,False,67.65711170219924,295933.97,545.18,0.5192839819328251,92.78405831320296,Distance_km,0.9794,42.76,0,3220.498056589182,42.76,PASS,368,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,0.0053249883923691,67.65711170219924
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0390853017019194,34268.0060241798,108286.89903640815,EY6807,2025-06-06 01:00:00,False,Low,False,0.0,196523.83,551.01,0.5104425380050701,92.6925434037876,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0024893306899592,0.0
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.028927853306172,29932.482082569924,94586.64338092096,EY5544,2026-11-08 01:00:00,False,,False,0.0,173354.61,545.63,0.5195129666657178,95.75655554089695,Distance_km,1.0,0.0,0,1926.162367196581,0.0,PASS,368,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,0.0118245051937909,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0368996536984326,47619.64692337981,150478.0842778802,EY4683,2025-04-01 20:00:00,False,,False,0.0,273669.9,549.85,0.5342142904626686,97.4228663393996,Distance_km,1.0,0.0,0,3040.7766919697865,0.0,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0091754023766685,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0363666773340301,41026.00738289397,129642.18332994496,EY8785,2026-07-11 21:00:00,False,,False,0.0,229212.7,565.6,0.5347156112535938,97.47564764320283,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.0258030805947734,0.0
GOBD,OMDB,B77W,GE90-115B,7578.811673897209,117801.48215944698,372252.6836238525,0.0260651746579418,120871.9983668974,381955.51483939576,EY8799,2025-11-27 17:00:00,False,,False,0.0,682093.05,559.98,0.5334019419666561,96.75445408903168,Distance_km,1.0,0.0,0,7578.811673897209,0.0,PASS,368,294.40000000000003,2789002.695994173,2231202.1567953387,267744.25881544064,0.12,0.0203471400135788,0.0
